-1,29181
0,64
2,33
1,29
3,26
6,16
5,14
7,11
4,11
20,8
8,8
14,7
75,7
36,7
16,7
31,6
80,6
11,6
9,5
39,5
100,5
68,5
27,5
19,5
13,5
23,4
22,4
48,4
29,4
120,4
24,4
10,4
33,4
66,4
116,4
107,4
55,3
71,3
45,3
214,3
43,3
12,3
90,3
122,3
56,3
91,3
137,3
169,3
44,3
60,3
42,3
89,3
38,3
123,3
17,3
21,3
114,3
174,3
15,3
195,3
62,3
49,3
46,3
226,3
131,3
34,3
58,2
425,2
306,2
35,2
57,2
353,2
737,2
51,2
193,2
65,2
570,2
288,2
59,2
224,2
96,2
32,2
25,2
251,2
184,2
101,2
118,2
134,2
166,2
182,2
198,2
406,2
598,2
1445,2
325,2
87,2
83,2
151,2
199,2
295,2
564,2
356,2
727,2
147,2
88,2
70,2
104,2
168,2
77,2
316,2
76,2
28,2
335,2
173,2
237,2
206,2
780,2
47,2
108,2
396,2
30,2
494,1
510,1
1870,1
6781,1
1198,1
1171,1
3186,1
819,1
659,1
643,1
579,1
515,1
1182,1
750,1
387,1
2434,1
339,1
307,1
52,1
291,1
259,1
211,1
17494,1
670,1
6336,1
3039,1
99,1
686,1
451,1
411,1
478,1
261,1
1780,1
238,1
53,1
69,1
158,1
117,1
293,1
7047,1
110,1
373,1
405,1
1253,1
78,1
1525,1
3333,1
852,1
84,1
196,1
3075,1
334,1
318,1
148,1
164,1
180,1
228,1
676,1
244,1
292,1
324,1
270,1
452,1
254,1
1138,1
754,1
930,1
1680,1
2785,1
832,1
3137,1
1168,1
1264,1
1280,1
3761,1
161,1
591,1
415,1
399,1
207,1
81,1
113,1
400,1
384,1
304,1
607,1
240,1
4322,1
639,1
208,1
192,1
176,1
144,1
128,1
767,1
2910,1
975,1
3262,1
1247,1
129,1
177,1
850,1
338,1
98,1
2030,1
258,1
274,1
290,1
1918,1
4480,1
191,1
418,1
530,1
562,1
578,1
706,1
770,1
63,1
50,1
79,1
18,1
111,1
1841,1
1185,1
977,1
881,1
127,1
705,1
465,1
401,1
385,1
159,1
321,1
273,1
1925,1
102,1
1277,1
969,1
457,1
633,1
665,1
6842,1
2920,1
2968,1
1193,1
138,1
1449,1
1753,1
124,1
26,1
92,1
74,1
140,1
4491,1
393,1
377,1
345,1
265,1
249,1
201,1
185,1
220,1
268,1
121,1
105,1
73,1
41,1
476,1
620,1
106,1
154,1
1069,1
539,1
1227,1
1195,1
811,1
763,1
651,1
603,1
139,1
170,1
155,1
219,1
235,1
523,1
299,1
315,1
6073,1
1018,1
714,1
602,1
1979,1
554,1
474,1
426,1
394,1
378,1
4408,1
298,1
282,1
250,1
234,1
218,1
186,1
6106,1
6058,1
1368,1
2102,1
8946,1
1014,1
1030,1
1238,1
221,1
189,1
157,1
3209,1
141,1
125,1
135,1
109,1
93,1
2326,1
742,1
694,1
662,1
582,1
269,1
294,1
246,1
285,1
301,1
317,1
333,1
150,1
10840,1
653,1
395,1
2119,1
877,1
327,1
343,1
423,1
1052,1
1112,1
824,1
2857,1
664,1
648,1
632,1
456,1
2425,1
296,1
248,1
216,1
1727,1
152,1
876,1
1148,1
439,1
72,1
1292,1
40,1
3629,1
1740,1
1559,1
1399,1
3206,1
3837,1
647,1
631,1
567,1
503,1
2550,1
1743,1
