-1,29180
0,40
30,12
1,10
41,10
65,10
42,10
22,9
19,9
44,9
33,8
2,8
35,8
5,7
3,7
38,7
16,7
94,7
45,6
28,6
39,6
34,6
91,6
25,6
11,6
64,6
159,6
36,6
55,5
6,5
29,5
21,5
4,5
82,5
59,5
26,5
10,5
105,5
151,5
63,5
56,5
40,5
12,4
27,4
60,4
76,4
108,4
8,4
138,4
122,4
208,4
117,4
23,4
90,4
52,4
87,4
53,4
20,4
96,4
17,4
78,4
32,4
127,4
114,4
66,4
219,3
110,3
51,3
146,3
103,3
50,3
15,3
123,3
54,3
113,3
47,3
97,3
57,3
217,3
49,3
154,3
207,3
102,3
112,3
37,3
309,3
157,3
14,3
189,3
13,3
46,3
84,3
264,2
58,2
73,2
9,2
211,2
81,2
101,2
216,2
70,2
259,2
89,2
195,2
281,2
361,2
409,2
196,2
148,2
116,2
68,2
2000,2
48,2
120,2
168,2
86,2
131,2
198,2
246,2
341,2
99,2
83,2
67,2
7,2
245,2
451,2
181,2
133,2
119,2
135,2
183,2
199,2
311,2
18,2
147,2
177,2
161,2
130,2
24,2
74,2
299,2
139,2
171,2
187,2
204,2
188,2
95,2
414,2
191,2
334,2
271,2
287,2
62,2
380,2
429,2
156,2
331,2
415,2
237,2
202,2
106,2
1090,1
1458,1
781,1
829,1
1085,1
238,1
222,1
126,1
179,1
206,1
1757,1
174,1
158,1
142,1
275,1
435,1
291,1
557,1
356,1
276,1
260,1
244,1
228,1
205,1
164,1
221,1
301,1
381,1
397,1
621,1
323,1
1571,1
915,1
835,1
739,1
707,1
659,1
547,1
685,1
658,1
2482,1
403,1
930,1
210,1
578,1
256,1
1998,1
31,1
111,1
143,1
223,1
239,1
1408,1
560,1
480,1
336,1
303,1
209,1
192,1
2225,1
160,1
128,1
383,1
399,1
2113,1
463,1
543,1
863,1
1070,1
225,1
546,1
398,1
498,1
370,1
242,1
226,1
388,1
194,1
178,1
162,1
286,1
302,1
446,1
257,1
478,1
574,1
606,1
1249,1
529,1
401,1
369,1
353,1
289,1
273,1
372,1
173,1
532,1
587,1
424,1
392,1
43,1
248,1
75,1
200,1
152,1
136,1
155,1
88,1
943,1
235,1
2007,1
1479,1
1127,1
615,1
391,1
327,1
251,1
247,1
231,1
347,1
411,1
440,1
456,1
472,1
169,1
1161,1
777,1
441,1
2488,1
218,1
282,1
314,1
249,1
346,1
201,1
137,1
1224,1
121,1
394,1
410,1
474,1
746,1
1834,1
1850,1
1994,1
1256,1
1240,1
507,1
955,1
996,1
71,1
2996,1
661,1
549,1
373,1
428,1
444,1
508,1
229,1
213,1
197,1
572,1
149,1
796,1
2108,1
93,1
85,1
69,1
109,1
125,1
141,1
1876,1
1780,1
1444,1
1061,1
1237,1
1781,1
342,1
1323,1
1435,1
1515,1
1851,1
1174,1
1014,1
790,1
614,1
486,1
374,1
310,1
1829,1
124,1
214,1
2247,1
166,1
150,1
118,1
236,1
252,1
268,1
364,1
1711,1
