-1,1376
42,301
58,297
43,293
52,286
35,285
36,285
41,279
50,278
32,273
51,271
54,270
44,269
64,266
56,266
48,265
49,263
53,263
55,260
37,260
60,258
57,256
47,255
46,255
65,254
62,252
33,252
34,251
63,251
45,250
38,249
59,248
72,246
68,244
75,244
30,243
66,242
40,240
28,238
69,235
61,234
73,232
71,231
81,230
25,230
67,228
39,228
29,228
78,227
74,226
76,219
31,217
27,214
82,213
79,211
77,206
83,205
26,204
23,204
70,203
92,200
85,197
89,196
84,196
80,193
91,191
24,184
86,184
97,182
22,180
87,177
20,173
21,171
102,171
93,170
90,168
96,168
88,168
106,164
94,164
101,161
95,156
99,155
98,150
104,148
100,144
116,143
105,143
19,143
16,142
17,141
108,140
109,140
18,138
110,136
103,133
115,133
114,132
107,123
111,120
15,119
112,119
113,119
117,116
122,116
125,116
119,115
120,110
133,109
118,105
126,105
121,103
123,102
127,101
130,99
128,99
13,99
124,96
135,90
138,90
131,90
129,89
11,86
14,86
134,85
146,80
155,78
136,78
137,77
140,76
152,74
154,72
153,71
132,71
143,71
12,69
149,68
10,67
141,65
142,64
144,64
158,63
139,63
147,62
157,62
145,61
160,61
150,60
8,59
9,59
166,58
151,58
165,57
159,56
148,55
163,55
162,53
164,53
169,53
168,53
170,50
161,49
171,49
156,48
179,45
1,44
174,44
7,43
6,43
172,42
178,42
167,41
173,41
186,41
180,37
5,36
193,35
183,35
187,35
208,34
182,33
194,32
189,32
198,32
191,32
175,31
188,31
190,30
3,30
211,30
196,29
181,29
185,28
177,28
206,28
210,27
195,27
2,27
200,26
176,26
184,25
205,25
209,23
229,22
204,22
4,21
197,21
199,21
201,21
213,21
192,21
215,20
226,20
207,20
224,19
216,18
214,18
212,17
220,17
222,17
202,17
221,16
223,15
235,15
234,15
242,15
227,15
203,14
244,14
252,14
236,14
219,14
230,13
237,13
228,13
218,12
246,12
267,12
243,12
262,11
240,11
239,11
225,11
259,11
238,11
232,11
217,10
260,10
241,10
250,10
247,9
274,9
268,9
285,9
265,9
245,9
231,9
280,9
264,9
248,9
257,9
279,9
233,8
326,8
272,8
254,8
261,7
292,7
276,7
296,7
249,7
258,7
271,7
251,7
284,6
325,6
287,6
304,6
346,6
307,6
253,6
269,6
263,6
255,6
275,5
291,5
319,5
387,5
290,5
322,5
277,5
293,5
327,5
310,5
273,5
312,5
256,5
286,5
301,5
298,5
288,5
345,4
321,4
266,4
330,4
283,4
320,4
303,4
295,4
305,4
333,4
302,4
374,4
278,4
342,4
270,4
353,3
361,3
308,3
323,3
282,3
363,3
331,3
341,3
309,3
412,3
351,3
313,3
348,3
294,3
289,3
372,3
332,3
396,2
424,2
336,2
335,2
337,2
365,2
545,2
368,2
384,2
434,2
316,2
386,2
354,2
338,2
722,2
359,2
409,2
314,2
317,2
306,2
417,2
297,2
467,2
392,2
403,2
376,2
339,2
360,2
328,2
318,2
407,2
369,1
433,1
400,1
512,1
672,1
1088,1
449,1
401,1
497,1
1183,1
402,1
315,1
428,1
364,1
300,1
747,1
491,1
395,1
379,1
299,1
450,1
746,1
698,1
554,1
490,1
426,1
378,1
362,1
476,1
604,1
636,1
1100,1
559,1
463,1
447,1
1006,1
894,1
590,1
510,1
366,1
350,1
334,1
765,1
605,1
509,1
461,1
349,1
425,1
393,1
281,1
469,1
357,1
980,1
516,1
420,1
356,1
340,1
324,1
803,1
787,1
771,1
483,1
435,1
419,1
355,1
562,1
453,1
501,1
472,1
517,1
456,1
408,1
455,1
423,1
391,1
639,1
694,1
470,1
422,1
390,1
358,1
965,1
597,1
549,1
533,1
343,1
