0,16765
1,3255
2,2070
3,1440
4,1041
5,770
6,646
7,503
8,407
9,343
10,320
11,269
12,242
13,183
-1,167
14,156
15,137
17,123
16,117
18,100
19,83
21,73
20,70
22,61
24,53
23,52
25,47
30,37
26,36
28,33
27,30
32,24
29,24
38,23
31,22
36,19
39,18
34,17
42,15
35,15
33,14
37,11
40,11
41,10
49,10
44,10
46,9
52,8
48,7
43,7
53,7
54,5
51,5
55,4
71,4
45,4
59,4
57,4
68,4
50,4
61,3
94,3
60,3
56,3
66,2
65,2
77,2
176,2
47,2
122,2
67,2
75,2
84,2
276,2
58,2
110,1
102,1
398,1
86,1
64,1
96,1
70,1
126,1
278,1
136,1
83,1
85,1
129,1
62,1
73,1
63,1
76,1
143,1
