24,199
30,196
32,185
19,184
16,183
26,183
21,182
60,181
13,180
14,180
20,177
35,176
6,175
22,175
11,174
36,174
53,173
18,173
8,172
40,171
9,170
31,170
33,170
37,169
42,169
51,169
7,169
27,168
29,167
-1,167
25,166
0,165
5,165
46,163
47,163
39,162
23,162
48,160
56,160
44,160
43,159
38,158
41,157
12,157
28,157
57,157
34,154
17,153
54,152
78,151
74,151
58,151
50,150
10,149
49,149
62,146
52,146
66,146
15,145
55,145
70,144
86,144
4,141
67,141
63,140
45,139
61,139
68,137
92,137
94,136
73,136
65,135
99,134
77,134
84,134
2,133
79,133
81,133
71,132
69,132
59,132
64,131
88,129
76,128
72,127
1,127
95,127
82,125
100,125
3,123
80,122
93,122
90,121
83,120
105,118
89,118
75,115
87,113
91,112
98,112
97,111
109,111
104,110
116,109
106,109
129,109
102,108
135,107
96,107
112,104
110,102
118,101
107,100
117,100
111,100
137,98
119,98
85,98
125,98
120,97
132,97
122,97
124,96
113,94
136,93
141,91
114,91
128,89
127,89
133,89
101,87
115,87
121,86
140,86
152,86
130,85
160,84
108,84
143,84
103,84
145,83
126,83
123,82
154,82
144,81
131,80
134,80
142,80
157,77
138,77
151,76
156,75
149,75
162,72
172,72
148,71
159,71
167,71
189,70
185,69
146,69
164,68
153,68
158,67
147,67
163,67
179,67
182,66
168,65
193,64
171,64
183,64
139,63
180,63
176,62
161,60
150,60
155,59
194,59
170,58
181,58
196,57
174,57
165,56
195,56
166,56
187,56
175,56
191,55
178,55
188,54
215,54
197,54
230,53
190,53
205,52
169,51
192,51
206,51
203,50
220,49
207,48
173,48
212,48
208,47
239,47
199,47
209,47
210,46
200,46
213,45
214,45
177,45
184,44
223,44
201,44
222,44
202,44
211,44
234,43
224,43
226,43
204,43
186,42
260,42
225,42
232,41
238,41
227,40
229,40
270,40
259,39
249,39
242,39
216,39
218,39
250,38
219,38
198,37
269,37
231,37
241,37
240,36
266,36
221,36
268,36
246,35
237,35
275,35
248,35
247,35
233,34
276,34
278,34
228,33
217,33
264,33
252,33
243,32
271,32
236,32
257,32
256,31
261,31
235,31
265,31
286,31
255,31
244,30
245,30
304,29
287,29
280,29
274,29
273,28
289,28
288,28
277,28
285,28
293,27
295,27
311,27
284,27
360,27
291,26
262,26
272,26
330,26
303,26
267,26
258,26
282,26
302,25
301,25
323,25
253,24
300,24
254,24
326,24
340,24
350,24
363,24
325,23
327,23
307,23
283,23
251,23
334,23
305,22
320,22
317,22
367,22
324,22
322,22
297,22
329,22
364,21
294,21
263,21
314,21
296,21
309,21
319,20
281,20
366,20
318,20
344,20
370,20
312,20
440,19
371,19
362,19
342,19
310,19
315,19
400,18
343,18
290,18
357,18
279,18
348,18
358,18
412,18
313,17
308,17
292,17
390,17
391,17
339,17
299,17
376,17
359,16
345,16
331,16
298,16
316,16
354,16
338,16
306,16
347,16
353,16
386,16
447,16
399,16
389,15
352,15
332,15
464,15
377,15
337,15
373,15
365,14
392,14
346,14
387,14
335,14
414,14
388,14
408,14
481,14
423,13
405,13
409,13
434,13
378,13
375,13
398,13
429,13
397,13
368,13
349,13
379,12
328,12
341,12
477,12
321,12
433,12
428,12
369,12
417,12
453,12
474,12
416,12
333,12
372,12
361,12
436,12
413,11
336,11
356,11
355,11
522,11
383,11
415,11
548,11
486,10
425,10
382,10
406,10
472,10
439,10
407,10
384,10
442,10
455,10
452,10
451,10
459,10
591,9
448,9
467,9
449,9
462,9
468,9
470,9
490,9
463,9
422,9
503,9
401,9
385,9
393,9
491,9
454,9
411,9
410,9
395,9
488,9
457,9
404,9
534,8
570,8
420,8
419,8
403,8
396,8
480,8
421,8
427,8
471,8
500,8
494,8
514,8
476,8
497,8
517,8
460,8
525,8
465,8
493,8
438,8
381,8
552,8
498,8
599,7
521,7
458,7
424,7
456,7
545,7
418,7
469,7
495,7
513,7
479,7
445,7
499,7
446,7
579,7
430,7
435,7
658,7
524,6
432,6
523,6
529,6
511,6
475,6
556,6
504,6
431,6
351,6
444,6
402,6
487,6
485,6
669,6
515,6
502,6
531,6
380,6
553,6
437,6
596,6
580,6
616,6
492,6
505,6
533,6
571,6
576,6
532,6
544,6
582,5
676,5
484,5
516,5
441,5
394,5
617,5
507,5
450,5
473,5
667,5
547,5
540,5
600,5
584,5
536,5
572,5
633,5
496,5
573,5
478,5
656,5
535,5
519,5
693,5
512,5
530,5
741,4
374,4
645,4
565,4
518,4
737,4
578,4
630,4
443,4
539,4
715,4
700,4
865,4
801,4
625,4
714,4
589,4
574,4
800,4
736,4
608,4
528,4
527,4
575,4
594,4
466,4
489,4
506,4
627,4
660,4
675,4
537,4
713,4
659,4
692,4
538,4
602,4
644,4
564,4
662,4
672,3
688,3
704,3
818,3
624,3
592,3
784,3
560,3
501,3
740,3
768,3
577,3
628,3
848,3
723,3
561,3
754,3
657,3
721,3
563,3
483,3
546,3
562,3
626,3
642,3
549,3
690,3
647,3
632,3
766,3
842,3
607,3
559,3
509,3
698,3
726,3
637,3
634,3
618,3
586,3
554,3
685,3
761,3
614,3
649,3
686,3
861,3
551,3
567,3
583,3
631,3
1053,3
606,3
648,3
558,3
542,3
646,3
666,3
620,3
566,3
629,3
763,3
805,3
751,3
748,3
687,3
588,3
959,3
973,2
856,2
604,2
689,2
1208,2
840,2
1057,2
569,2
827,2
508,2
824,2
601,2
776,2
712,2
696,2
595,2
611,2
643,2
664,2
691,2
707,2
716,2
739,2
755,2
668,2
845,2
681,2
897,2
541,2
954,2
844,2
769,2
1178,2
674,2
597,2
609,2
730,2
834,2
882,2
593,2
956,2
461,2
621,2
683,2
482,2
526,2
555,2
587,2
881,2
619,2
635,2
426,2
651,2
1033,2
701,2
749,2
777,2
510,2
581,2
1027,2
702,2
734,2
750,2
640,2
902,2
870,2
894,2
806,2
1054,2
708,2
710,2
1118,2
1043,2
836,2
1012,2
623,2
598,2
550,2
639,2
1237,2
1125,2
703,2
719,2
767,2
783,2
933,2
863,2
821,2
773,2
661,2
718,2
804,2
999,2
654,2
638,2
663,2
1008,2
823,2
695,2
670,1
1632,1
1424,1
1136,1
1040,1
1024,1
764,1
796,1
849,1
799,1
671,1
655,1
812,1
1373,1
705,1
590,1
1453,1
831,1
673,1
1439,1
2143,1
1761,1
1391,1
1007,1
943,1
1805,1
1489,1
1361,1
1201,1
1169,1
895,1
1025,1
993,1
961,1
945,1
2160,1
992,1
860,1
960,1
653,1
880,1
832,1
816,1
958,1
942,1
1149,1
910,1
814,1
1886,1
798,1
1005,1
733,1
782,1
797,1
909,1
829,1
1102,1
605,1
557,1
896,1
1630,1
641,1
876,1
1534,1
1262,1
912,1
1246,1
1198,1
908,1
940,1
972,1
1068,1
1212,1
1134,1
1165,1
732,1
706,1
684,1
2003,1
790,1
612,1
822,1
838,1
854,1
886,1
966,1
1014,1
1030,1
1062,1
1078,1
1190,1
1382,1
1494,1
2150,1
1679,1
711,1
727,1
759,1
775,1
807,1
855,1
903,1
935,1
951,1
1015,1
1223,1
1319,1
1367,1
774,1
742,1
772,1
1077,1
613,1
677,1
709,1
725,1
757,1
789,1
837,1
853,1
917,1
949,1
965,1
1013,1
1029,1
1253,1
788,1
1349,1
1509,1
1989,1
694,1
1396,1
1316,1
1204,1
3173,1
1124,1
1108,1
932,1
852,1
820,1
520,1
1395,1
652,1
1059,1
1122,1
1106,1
1026,1
978,1
778,1
738,1
722,1
794,1
858,1
890,1
610,1
986,1
1018,1
1066,1
1290,1
1322,1
1482,1
603,1
795,1
843,1
859,1
907,1
2291,1
923,1
939,1
987,1
1019,1
1259,1
636,1
1186,1
1202,1
1250,1
1560,1
995,1
883,1
867,1
819,1
787,1
771,1
680,1
760,1
888,1
952,1
968,1
1016,1
1352,1
585,1
1266,1
665,1
825,1
841,1
857,1
937,1
1049,1
1113,1
650,1
1954,1
1778,1
1506,1
1378,1
1362,1
1839,1
