-1,22563
0,144
2,120
4,89
3,88
5,87
9,83
6,79
7,75
8,74
11,64
14,63
40,59
15,56
18,56
51,56
13,56
38,54
19,53
10,53
44,52
29,52
50,50
49,50
57,50
35,49
41,49
31,49
20,48
59,48
46,47
42,47
16,47
39,46
54,46
52,46
1,46
43,45
48,44
53,44
36,44
34,44
64,43
22,43
12,43
23,43
47,43
71,43
65,43
24,42
61,42
21,41
45,41
58,41
56,41
28,41
17,41
66,40
30,40
25,40
33,37
62,36
127,36
26,36
60,36
63,36
55,36
68,36
82,36
37,35
32,34
107,33
79,32
72,32
91,32
101,31
94,31
98,30
78,30
90,29
111,29
74,28
80,28
103,27
126,27
76,27
27,27
75,27
84,27
67,27
146,26
87,26
89,26
117,26
69,25
70,25
83,25
119,25
100,25
113,25
121,25
143,25
102,24
120,24
116,24
134,24
106,24
73,24
132,24
108,24
122,23
81,23
105,23
88,23
110,23
124,22
123,22
133,22
77,22
140,21
112,21
96,21
85,21
109,20
86,20
118,20
99,20
97,19
136,19
152,18
163,18
153,18
159,18
157,18
128,17
125,17
158,17
141,17
182,16
138,16
160,16
144,16
183,16
166,16
114,16
177,16
93,16
165,16
104,15
92,15
130,15
189,15
148,15
181,15
115,15
161,15
149,15
225,15
139,15
185,15
193,14
142,14
95,14
137,14
147,14
260,14
129,13
169,13
145,13
236,12
156,12
164,12
207,12
151,12
199,12
184,12
218,12
315,12
174,12
131,12
135,12
215,12
155,11
232,11
168,11
179,11
176,11
194,11
216,11
150,10
217,10
200,10
230,10
198,10
186,10
178,10
162,10
154,10
172,10
175,10
173,10
237,10
267,9
206,9
204,9
191,9
244,9
248,9
167,9
247,9
214,9
170,9
241,9
205,9
255,9
314,8
213,8
188,8
197,8
357,8
195,8
264,8
303,8
196,8
202,8
284,8
273,7
221,7
253,7
201,7
272,7
261,7
269,7
212,7
203,7
411,7
227,7
234,7
238,7
282,7
292,7
219,7
242,7
223,7
376,7
246,7
233,7
274,6
298,6
297,6
265,6
239,6
192,6
180,6
288,6
208,6
268,6
229,6
278,6
307,6
372,6
254,6
324,6
335,6
280,6
347,6
451,6
262,6
235,6
171,6
252,6
381,5
302,5
295,5
222,5
317,5
211,5
311,5
361,5
355,5
240,5
423,5
187,5
363,5
460,5
293,5
250,5
283,5
410,5
220,5
305,4
1042,4
465,4
301,4
424,4
271,4
364,4
209,4
345,4
342,4
296,4
377,4
419,4
387,4
350,4
334,4
276,4
231,4
190,4
571,4
420,4
436,4
243,4
291,4
359,4
341,4
481,4
458,4
226,4
386,4
394,4
338,4
256,4
362,4
228,4
304,4
257,4
827,3
446,3
391,3
599,3
408,3
360,3
409,3
344,3
312,3
370,3
515,3
478,3
414,3
266,3
366,3
468,3
552,3
346,3
318,3
258,3
270,3
559,3
279,3
259,3
336,3
413,3
245,3
434,3
368,3
457,3
313,3
554,3
610,3
353,3
417,3
358,3
407,3
224,3
337,3
365,3
251,3
326,3
310,3
351,3
294,3
289,3
790,2
308,2
325,2
340,2
356,2
549,2
670,2
421,2
437,2
486,2
591,2
470,2
371,2
406,2
320,2
484,2
343,2
469,2
375,2
390,2
516,2
638,2
534,2
518,2
263,2
416,2
661,2
399,2
415,2
563,2
821,2
431,2
403,2
629,2
383,2
579,2
319,2
662,2
277,2
511,2
606,2
286,2
878,2
389,2
494,2
557,2
281,2
786,2
328,2
331,2
299,2
300,2
449,2
440,2
332,2
564,2
418,2
620,2
349,2
321,2
456,2
472,2
488,2
504,2
396,2
412,2
444,2
698,2
618,2
476,2
600,2
632,2
401,2
385,2
866,2
378,2
760,2
429,2
379,2
461,2
395,2
323,2
466,2
647,2
275,2
841,2
560,2
1583,2
354,2
290,2
210,2
721,2
988,2
940,2
473,2
441,2
425,2
780,2
897,2
539,2
471,2
491,2
459,2
636,2
529,2
509,2
493,2
1068,2
572,2
322,1
1041,1
433,1
1121,1
532,1
609,1
500,1
641,1
705,1
452,1
737,1
404,1
753,1
769,1
801,1
833,1
929,1
945,1
961,1
1025,1
1105,1
402,1
339,1
450,1
482,1
627,1
595,1
2018,1
547,1
483,1
467,1
1568,1
1504,1
1488,1
464,1
1152,1
480,1
512,1
1120,1
3137,1
960,1
944,1
736,1
720,1
672,1
656,1
608,1
592,1
528,1
2370,1
643,1
659,1
707,1
802,1
498,1
2547,1
514,1
2321,1
530,1
562,1
658,1
706,1
384,1
400,1
722,1
432,1
755,1
994,1
1074,1
1186,1
1266,1
1362,1
1443,1
1011,1
963,1
915,1
899,1
851,1
548,1
1935,1
596,1
1660,1
811,1
939,1
971,1
1099,1
1131,1
3242,1
1515,1
1771,1
316,1
348,1
380,1
492,1
508,1
524,1
540,1
604,1
668,1
684,1
700,1
716,1
732,1
1004,1
1052,1
1084,1
1404,1
779,1
715,1
603,1
778,1
1497,1
1673,1
1817,1
330,1
426,1
490,1
506,1
522,1
538,1
634,1
762,1
826,1
587,1
858,1
922,1
954,1
1146,1
1690,1
1898,1
1914,1
427,1
443,1
507,1
555,1
1532,1
1980,1
612,1
1996,1
574,1
590,1
686,1
734,1
798,1
814,1
846,1
894,1
974,1
990,1
1070,1
1166,1
1390,1
1614,1
1998,1
287,1
495,1
639,1
719,1
767,1
863,1
1007,1
1023,1
1087,1
1375,1
542,1
2575,1
430,1
733,1
2076,1
285,1
333,1
445,1
477,1
525,1
621,1
637,1
669,1
685,1
717,1
765,1
398,1
797,1
813,1
829,1
1021,1
1261,1
1629,1
1645,1
1693,1
1997,1
2063,1
382,1
1417,1
1385,1
1177,1
3192,1
933,1
1909,1
2037,1
2327,1
374,1
422,1
438,1
454,1
550,1
566,1
598,1
614,1
630,1
646,1
678,1
710,1
726,1
742,1
2903,1
886,1
918,1
2967,1
1190,1
1590,1
1606,1
2964,1
901,1
789,1
1844,1
676,1
692,1
756,1
820,1
884,1
900,1
1124,1
1172,1
1556,1
1668,1
1732,1
1860,1
725,1
1956,1
2036,1
2084,1
309,1
2388,1
373,1
453,1
517,1
533,1
597,1
613,1
1702,1
1990,1
327,1
633,1
664,1
680,1
712,1
776,1
1128,1
1880,1
249,1
393,1
489,1
521,1
601,1
649,1
584,1
665,1
681,1
697,1
745,1
777,1
793,1
809,1
857,1
889,1
953,1
1017,1
648,1
536,1
439,1
951,1
455,1
503,1
535,1
567,1
615,1
663,1
679,1
695,1
727,1
807,1
855,1
967,1
520,1
1031,1
1143,1
1335,1
1351,1
1367,1
1591,1
1767,1
1815,1
1927,1
2393,1
392,1
1399,1
