不详,4213
深圳,778
广州,746
北京,590
成都,443
东莞,439
温州,424
泉州,399
杭州,387
金华,346
重庆,332
武汉,309
苏州,309
郑州,306
长沙,285
福州,272
厦门,242
合肥,237
昆明,234
青岛,234
宁波,230
西安,220
南宁,207
中山,199
台州,197
济南,193
南京,191
佛山,191
龙岩,184
临沂,177
汕头,176
赣州,173
惠州,169
天津,168
潍坊,161
无锡,158
漳州,158
海口,150
宁德,149
济宁,148
太原,148
石家庄,145
徐州,140
盐城,139
哈尔滨,134
三明,127
运城,127
聊城,126
嘉兴,126
贵阳,125
南昌,124
莆田,121
滨州,121
绍兴,120
宜昌,114
沈阳,113
烟台,112
南平,112
大连,111
洛阳,108
泰安,107
珠海,106
邯郸,103
柳州,98
银川,97
安阳,95
常州,94
唐山,94
临汾,94
淄博,93
泰州,91
连云港,91
玉林,91
保定,90
湖州,90
南通,89
焦作,87
长春,87
桂林,86
枣庄,86
日照,84
宿迁,84
湛江,83
兰州,82
德州,81
绵阳,80
江门,79
岳阳,78
肇庆,78
呼和浩特,78
邢台,76
乌鲁木齐,75
镇江,75
襄阳,75
新乡,74
衡阳,71
梅州,69
长治,67
沧州,67
晋中,67
南阳,67
淮安,65
河源,65
重庆市,64
株洲,63
恩施,63
韶关,63
红河,62
邵阳,62
三门峡,60
扬州,60
廊坊,60
吕梁,60
德阳,60
郴州,60
汕尾,60
曲靖,59
威海,59
东营,58
晋城,58
大庆,58
梧州,57
南充,57
衢州,57
安庆,57
怀化,57
常德,56
阳江,56
黄冈,55
北京市,54
菏泽,53
娄底,53
渭南,53
湘潭,53
清远,53
上饶,53
丽水,52
揭阳,52
宣城,52
广州市,52
茂名,51
百色,51
潮州,51
包头,51
赤峰,50
益阳,50
荆州,50
秦皇岛,50
濮阳,49
张家口,47
平顶山,47
滁州,47
河池,47
十堰,47
芜湖,46
遵义,46
黄石,45
九江,45
上海市,43
钦州,43
宜春,43
鄂尔多斯,42
北海,42
丹东,41
榆林,41
云浮,40
鞍山,40
许昌,39
衡水,39
东莞市,39
凯里,39
孝感,39
泉州市,39
六安,38
马鞍山,38
阜阳,37
信阳,37
吉林,37
深圳市,37
酒泉,36
淮南,36
承德,35
萍乡,35
西宁,35
阳泉,35
江汉,35
大同,34
咸宁,34
西安市,34
蚌埠,34
乐山,33
宜宾,32
开封,32
大理,32
泸州,32
六盘水,32
万州,31
达州,31
盘锦,30
都匀,30
成都市,30
舟山,30
自贡,30
四平,29
内江,29
荆门,29
宿州,29
永州,29
文山,29
宝鸡,29
咸阳,29
汉中,29
齐齐哈尔,29
漯河,28
池州,28
淮北,28
鸡西,27
攀枝花,27
景德镇,26
佳木斯,26
牡丹江,26
吉安,26
楚雄,26
毕节,26
张家界,26
铜陵,26
佛山市,25
黄山,25
温州市,25
杭州市,25
玉溪,24
鹤壁,24
锦州,24
忻州,24
合肥市,24
商丘,24
宁波市,24
赣州市,23
通辽,23
苏州市,23
眉山,23
遂宁,23
延安,22
安顺,22
海拉尔,22
资阳,22
辽阳,22
张掖,21
昆明市,21
安康,21
长沙市、湘潭市、株洲市,21
兰州市,21
昭通,21
吉首,20
营口,20
石家庄市,20
防城港,20
庆阳,20
抚顺,20
抚州,20
驻马店,20
葫芦岛,20
随州,19
铁岭,19
新余,19
贵港市、玉林市,19
周口,19
白山,19
锡林浩特,18
金华市,18
武汉市,18
朝阳,18
延边,18
凉山,18
宜昌市,18
亳州,17
鄂州,17
兴义,17
连云港市,17
鹤岗,17
天津市,17
白银,17
库尔勒,17
铜仁,16
郑州市,16
南宁市、崇左市,16
朔州,16
台州市,16
中卫,16
福州市,16
海口市,16
广安,16
涪陵,16
长春市,16
丽江,16
济南市,15
中山市,15
黔江,15
襄阳市,15
吴忠,15
西双版纳,15
盐城市,15
双鸭山,15
呼和浩特市,14
莱芜,14
恩施土家族苗族自治州,14
清远市,14
巴中,14
无锡市,14
邯郸市,14
阜新,14
平凉,14
广元,14
乐山市、眉山市,14
宁德市,14
临河,13
南平市,13
延吉,13
邵阳市,13
松原,13
宿迁市,13
贵阳市,13
厦门市,13
南京市,13
菏泽市,13
天水,13
徐州市,13
哈尔滨市,13
枣庄市,12
临沂市,12
唐山市,12
曲靖市,12
通化,12
伊犁,12
益阳市,12
滨州市,12
安阳市,12
雅安,12
伊春,11
日照市,11
黑河,11
思茅,11
荆州市,11
泰安市,11
沧州市,11
德宏,11
阜阳市 亳州市,11
邢台市,11
潍坊市,11
桂林市,11
毕节地区,11
惠州市,11
乌鲁木齐市,10
汕头市,10
本溪,10
石嘴山,10
忻州市,10
漳州市,10
聊城市,10
武威,10
岳阳市,10
烟台市,10
信阳市,10
贵港,10
安庆市,10
绍兴市,10
白城,10
银川市,10
平顶山市,10
南昌市,10
固原,10
三明市,10
泰州市,10
济宁市,9
三门峡市,9
定西,9
保山,9
遵义市,9
柳州市、来宾市,9
榆林市,9
郴州市,9
贺州,9
茂名市,9
湛江市,9
青岛市,9
新乡市,9
鹰潭,9
商丘市,9
巴中市,9
淮安市,9
乌海,9
扬州市,9
商洛,8
鄂尔多斯市,8
黔西南,8
河池市,8
阿拉善盟,8
绥化市,8
许昌市,8
梧州市、贺州市,8
临沧,8
永州市,8
九江市,8
宣城市,8
宜宾市,8
丹东市,8
阿克苏,8
营口市,8
衡阳市,8
白城市,8
泸州市,8
运城市,8
昌吉,8
池州市,7
渭南市,7
百色市,7
淄博市,7
滁州市,7
珠海市,7
南通市,7
濮阳市,7
咸宁市,7
吉安市,7
东营市,7
辽源,7
佳木斯市,7
张家口市,7
河源市,7
保定市,7
达州市,7
内江市,7
嘉峪关,7
承德市,7
周口市,7
阳江市,7
巴彦淖尔,7
马鞍山市,7
大连市,7
绥化,7
丽水市,7
黄冈市,7
黔东南,7
韶关市,6
巴彦淖尔市,6
白银市,6
南阳市,6
临汾市,6
大兴安岭,6
黔东南苗族侗族自治州,6
攀枝花市,6
抚州市,6
宝鸡市,6
凉山彝族自治州,6
娄底市,6
楚雄彝族自治州,6
沈阳市,6
克拉玛依,6
绵阳市,6
金昌,6
西双版纳傣族自治州,6
铜陵市,6
廊坊市,6
宜春市,6
梅州市,6
海东,6
哈密,6
常州市,6
莆田市,6
芜湖市,5
揭阳市,5
嘉兴市,5
汕尾市,5
格尔木,5
红河哈尼族彝族自治州,5
铜川,5
淮北市,5
拉萨,5
通化市,5
葫芦岛市,5
黔西南布依族苗族自治州-兴义市,5
蚌埠市,5
大庆市,5
武威市、金昌市,5
牡丹江市,5
大同市,5
莱芜市,5
晋中市,5
黔南,5
呼伦贝尔,5
六安市,5
遂宁市,5
梅河,5
潜江市、仙桃市、天门市,5
来宾,5
鸡西市,5
朝阳市,5
松原市,5
张掖市,5
荆门市,5
包头市,5
自贡市,4
呼伦贝尔 海拉尔,4
汉中市,4
宿州市,4
齐齐哈尔市,4
鞍山市,4
赤峰市,4
鄂州市,4
乌兰浩特,4
昌吉回族自治州-昌吉市,4
七台河,4
通辽市,4
常德市,4
肇庆市,4
双鸭山市,4
四平市,4
文山壮族苗族自治州,4
张家界市,4
延边朝鲜族自治州-延吉市,4
焦作市,4
巴音郭楞蒙古自治州-库尔勒市,4
上饶市,4
长治市,4
黄石市,4
南充市,4
广安市,4
怒江,4
萍乡市,4
陇南,4
江门市,4
孝感市,4
六盘水市,4
龙岩市,4
临夏,4
德州市,4
阜新市,4
盘锦市,4
犁哈萨克自治州-伊宁市,4
伊春市,3
大理白族自治州,3
怀化市,3
镇江市,3
开封市,3
昭通市,3
锡林郭勒盟 锡林浩特,3
辽阳市,3
秦皇岛市,3
驻马店市,3
黄山市,3
博乐,3
玉溪市,3
古兴安盟市,3
古包头市,3
衢州市,3
漯河市,3
商洛市,3
延安市,3
安顺市,3
威海市,3
衡水市,3
德宏傣族景颇族自治州,3
洛阳市,3
德阳市,3
潮州市,3
西昌,3
西宁市,3
阳泉市,3
拉萨市,3
七台河市,3
铜仁地区,3
黔南布依族苗族自治州-都匀市,3
石嘴山市,3
吕梁市,3
阿坝,3
阿勒泰,2
吉林市,2
集宁,2
喀什,2
甘孜,2
巴音郭楞,2
湖州市,2
陇南市,2
白山市,2
太原市,2
喀什地区,2
鹤岗市,2
普洱市,2
济源,2
哈密地区,2
石河子,2
朔州市,2
淮南市,2
鹤壁市,2
舟山市,2
辽源市,2
迪庆,2
巢湖市,2
云浮市,2
北海市,2
平凉市,2
保山市,2
铁岭市,2
本溪市,2
钦州市,2
黑河市,2
阿克苏地区,2
景德镇市,2
安康市,2
吴忠市,2
铜川市,2
阿勒泰地区,2
乌兰察布市,2
普洱,2
庆阳市,1
克州,1
尔塔拉蒙古自治州-博州,1
随州市,1
新余市,1
临沧市,1
古赤峰市,1
鹰潭市,1
潢川,1
石河子市,1
吐鲁番,1
古乌海市,1
海西,1
乌兰察布,1
丽江市,1
林芝地区,1
阿坝藏族羌族自治州-马尔康市,1
锦州市,1
大兴安岭地区,1
奎屯,1
林芝,1
天水市,1
塔城地区,1
定西市,1
十堰市,1
防城港市,1
湘西土家族苗族自治州-吉首市,1
阿拉善盟市,1
迪庆藏族自治州,1
锡林郭勒盟,1
日喀则,1
塔城,1
崇左,1
广元市,1
兴安盟,1
晋城市,1
雅安市,1
甘南,1
固原市,1
酒泉市、嘉峪关市,1
海北,1
果洛,1
