-1,29180
1,65
5,24
3,23
0,22
4,21
6,14
2,12
9,12
11,11
12,10
10,10
19,10
7,9
17,9
14,8
45,7
8,7
56,7
47,7
26,7
31,6
36,6
23,6
39,6
87,6
13,6
28,6
27,5
29,5
21,5
34,5
42,5
66,5
22,5
51,5
40,5
59,4
53,4
44,4
41,4
60,4
25,4
33,4
20,4
68,4
91,4
97,4
159,4
35,4
77,4
153,4
18,4
50,4
151,4
30,4
16,4
164,3
62,3
124,3
15,3
32,3
65,3
215,3
67,3
64,3
76,3
424,3
80,3
63,3
43,3
24,3
89,3
121,3
37,3
92,3
82,2
430,2
175,2
58,2
194,2
114,2
258,2
207,2
211,2
111,2
102,2
342,2
110,2
167,2
133,2
79,2
104,2
143,2
168,2
260,2
180,2
132,2
116,2
100,2
84,2
54,2
192,2
108,2
142,2
78,2
188,2
112,2
445,2
113,2
46,2
369,2
256,1
820,1
3685,1
1396,1
708,1
240,1
224,1
788,1
6572,1
564,1
176,1
272,1
288,1
500,1
356,1
308,1
304,1
320,1
228,1
516,1
117,1
85,1
485,1
81959,1
24588,1
1397,1
1109,1
37783,1
2900,1
21183,1
533,1
501,1
437,1
101,1
325,1
229,1
48,1
6358,1
213,1
2212,1
96,1
400,1
144,1
384,1
656,1
432,1
321,1
751,1
145,1
161,1
177,1
38,1
3939,1
1298,1
1282,1
1202,1
402,1
162,1
12822,1
146,1
130,1
10660,1
156109,1
239,1
529,1
12649,1
593,1
168643,1
5699,1
99,1
115,1
147,1
163,1
1809,1
1072,1
52,1
127,1
1184,1
5298,1
1203,1
15655,1
11046,1
627,1
1360,1
451,1
3457,1
3969,1
4497,1
371,1
307,1
275,1
259,1
227,1
879,1
4220,1
71,1
70,1
139,1
5161,1
3098,1
9055,1
699,1
555,1
395,1
379,1
2426,1
315,1
299,1
283,1
2330,1
251,1
187,1
75,1
202,1
184772,1
2058,1
14172,1
26038,1
1290,1
5320,1
42174,1
906,1
4824,1
618,1
602,1
4600,1
131546,1
410,1
3114,1
1195,1
1499,1
1931,1
94,1
11448,1
156337,1
621,1
12859,1
509,1
8649,1
381,1
333,1
237,1
157,1
125,1
206,1
222,1
318,1
4013,1
1676,1
1452,1
1052,1
892,1
316,1
300,1
268,1
204,1
172,1
140,1
12346,1
350,1
366,1
2411,1
186,1
134,1
199,1
184,1
88,1
72,1
1102,1
1103,1
1166,1
10211,1
1879,1
1207,1
1015,1
2982,1
31496,1
535,1
2294,1
183,1
154,1
135,1
119,1
1294,1
3359,1
1774,1
694,1
2647,1
470,1
22957,1
310,1
262,1
246,1
214,1
182,1
216,1
280,1
312,1
456,1
122,1
106,1
74,1
2559,1
558,1
606,1
3432,1
1305,1
13215,1
601,1
1032721,1
4571,1
233,1
10428,1
105,1
73,1
57,1
750,1
1944,1
1912,1
1640,1
3289,1
1144,1
1000,1
856,1
680,1
616,1
59973,1
6619,1
11514,1
